crop_id,split,image_path,label_path,crop_path,class_id,class_name,x1,y1,x2,y2,bbox_width,bbox_height,bbox_area,image_width,image_height,relative_area
train_035645_jpg.rf.b52fe0c0426cd0393b22cc9cc5ee5e2b_000_knife,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\035645_jpg.rf.b52fe0c0426cd0393b22cc9cc5ee5e2b.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\035645_jpg.rf.b52fe0c0426cd0393b22cc9cc5ee5e2b.txt,data\crops\train\train_035645_jpg.rf.b52fe0c0426cd0393b22cc9cc5ee5e2b_000_knife.png,1,knife,183,170,210,199,27,29,783,416,416,0.0045245469674556
train_035651_jpg.rf.64682c51564025a95b20320fde97ebd3_000_scissors,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\035651_jpg.rf.64682c51564025a95b20320fde97ebd3.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\035651_jpg.rf.64682c51564025a95b20320fde97ebd3.txt,data\crops\train\train_035651_jpg.rf.64682c51564025a95b20320fde97ebd3_000_scissors.png,3,scissors,168,171,252,207,84,36,3024,416,416,0.0174741124260355
train_035661_jpg.rf.4a902d072827ad41b2a5c4572778ca42_000_scissors,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\035661_jpg.rf.4a902d072827ad41b2a5c4572778ca42.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\035661_jpg.rf.4a902d072827ad41b2a5c4572778ca42.txt,data\crops\train\train_035661_jpg.rf.4a902d072827ad41b2a5c4572778ca42_000_scissors.png,3,scissors,137,178,215,207,78,29,2262,416,416,0.0130709134615384
train_035663_jpg.rf.7e44cdb7d2388458f595ccc3ac8f7a53_000_pliers,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\035663_jpg.rf.7e44cdb7d2388458f595ccc3ac8f7a53.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\035663_jpg.rf.7e44cdb7d2388458f595ccc3ac8f7a53.txt,data\crops\train\train_035663_jpg.rf.7e44cdb7d2388458f595ccc3ac8f7a53_000_pliers.png,2,pliers,245,199,268,260,23,61,1403,416,416,0.0081072022928994
train_035673_jpg.rf.8238b2df4d318aa56ed1b2919b9ba7d8_000_scissors,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\035673_jpg.rf.8238b2df4d318aa56ed1b2919b9ba7d8.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\035673_jpg.rf.8238b2df4d318aa56ed1b2919b9ba7d8.txt,data\crops\train\train_035673_jpg.rf.8238b2df4d318aa56ed1b2919b9ba7d8_000_scissors.png,3,scissors,191,118,210,209,19,91,1729,416,416,0.009990985576923
train_035675_jpg.rf.9d35f4aa57eeb8cc7ff7d622ac1c4b43_000_scissors,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\035675_jpg.rf.9d35f4aa57eeb8cc7ff7d622ac1c4b43.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\035675_jpg.rf.9d35f4aa57eeb8cc7ff7d622ac1c4b43.txt,data\crops\train\train_035675_jpg.rf.9d35f4aa57eeb8cc7ff7d622ac1c4b43_000_scissors.png,3,scissors,163,170,245,219,82,49,4018,416,416,0.0232179178994082
train_035677_jpg.rf.9b4134b1c3bc97ea54cafb596b487069_000_wrench,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\035677_jpg.rf.9b4134b1c3bc97ea54cafb596b487069.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\035677_jpg.rf.9b4134b1c3bc97ea54cafb596b487069.txt,data\crops\train\train_035677_jpg.rf.9b4134b1c3bc97ea54cafb596b487069_000_wrench.png,4,wrench,151,175,205,214,54,39,2106,416,416,0.0121694711538461
train_035682_jpg.rf.11b49eed40375c598e92333be93cac30_000_knife,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\035682_jpg.rf.11b49eed40375c598e92333be93cac30.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\035682_jpg.rf.11b49eed40375c598e92333be93cac30.txt,data\crops\train\train_035682_jpg.rf.11b49eed40375c598e92333be93cac30_000_knife.png,1,knife,149,194,179,236,30,42,1260,416,416,0.0072808801775147
train_035686_jpg.rf.63e1c4d1b606ffec4ca5fd658bc73f1b_000_knife,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\035686_jpg.rf.63e1c4d1b606ffec4ca5fd658bc73f1b.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\035686_jpg.rf.63e1c4d1b606ffec4ca5fd658bc73f1b.txt,data\crops\train\train_035686_jpg.rf.63e1c4d1b606ffec4ca5fd658bc73f1b_000_knife.png,1,knife,232,241,258,262,26,21,546,416,416,0.003155048076923
train_035691_jpg.rf.528a1b927557cb230c1eae3bf28e946d_000_scissors,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\035691_jpg.rf.528a1b927557cb230c1eae3bf28e946d.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\035691_jpg.rf.528a1b927557cb230c1eae3bf28e946d.txt,data\crops\train\train_035691_jpg.rf.528a1b927557cb230c1eae3bf28e946d_000_scissors.png,3,scissors,125,141,204,177,79,36,2844,416,416,0.0164339866863905
train_035696_jpg.rf.8abf6a325fcec2cd2b5503f54e4849c2_000_knife,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\035696_jpg.rf.8abf6a325fcec2cd2b5503f54e4849c2.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\035696_jpg.rf.8abf6a325fcec2cd2b5503f54e4849c2.txt,data\crops\train\train_035696_jpg.rf.8abf6a325fcec2cd2b5503f54e4849c2_000_knife.png,1,knife,210,147,266,181,56,34,1904,416,416,0.0110022189349112
train_035699_jpg.rf.7f67a32cb444c807eed5a4df7be954f5_000_scissors,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\035699_jpg.rf.7f67a32cb444c807eed5a4df7be954f5.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\035699_jpg.rf.7f67a32cb444c807eed5a4df7be954f5.txt,data\crops\train\train_035699_jpg.rf.7f67a32cb444c807eed5a4df7be954f5_000_scissors.png,3,scissors,131,167,153,252,22,85,1870,416,416,0.0108057507396449
train_035701_jpg.rf.f3656dc2523009ebf7a8584555849b26_000_wrench,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\035701_jpg.rf.f3656dc2523009ebf7a8584555849b26.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\035701_jpg.rf.f3656dc2523009ebf7a8584555849b26.txt,data\crops\train\train_035701_jpg.rf.f3656dc2523009ebf7a8584555849b26_000_wrench.png,4,wrench,306,182,321,201,15,19,285,416,416,0.0016468657544378
train_035705_jpg.rf.5653e12d9b125308b7ce2080e5a06010_000_wrench,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\035705_jpg.rf.5653e12d9b125308b7ce2080e5a06010.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\035705_jpg.rf.5653e12d9b125308b7ce2080e5a06010.txt,data\crops\train\train_035705_jpg.rf.5653e12d9b125308b7ce2080e5a06010_000_wrench.png,4,wrench,232,213,270,263,38,50,1900,416,416,0.0109791050295857
train_035708_jpg.rf.f9501779766187a16e601a4cf939a542_000_knife,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\035708_jpg.rf.f9501779766187a16e601a4cf939a542.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\035708_jpg.rf.f9501779766187a16e601a4cf939a542.txt,data\crops\train\train_035708_jpg.rf.f9501779766187a16e601a4cf939a542_000_knife.png,1,knife,256,183,281,251,25,68,1700,416,416,0.0098234097633136
train_035725_jpg.rf.9f84ab535058bcbe11bbc253979c8015_000_wrench,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\035725_jpg.rf.9f84ab535058bcbe11bbc253979c8015.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\035725_jpg.rf.9f84ab535058bcbe11bbc253979c8015.txt,data\crops\train\train_035725_jpg.rf.9f84ab535058bcbe11bbc253979c8015_000_wrench.png,4,wrench,191,223,247,247,56,24,1344,416,416,0.0077662721893491
train_035732_jpg.rf.da8a3c109a98a6f37509b4c3210f248c_000_wrench,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\035732_jpg.rf.da8a3c109a98a6f37509b4c3210f248c.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\035732_jpg.rf.da8a3c109a98a6f37509b4c3210f248c.txt,data\crops\train\train_035732_jpg.rf.da8a3c109a98a6f37509b4c3210f248c_000_wrench.png,4,wrench,133,189,156,245,23,56,1288,416,416,0.0074426775147928
train_035734_jpg.rf.1d7cf1d5691417bc240f2e9d578e82e4_000_scissors,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\035734_jpg.rf.1d7cf1d5691417bc240f2e9d578e82e4.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\035734_jpg.rf.1d7cf1d5691417bc240f2e9d578e82e4.txt,data\crops\train\train_035734_jpg.rf.1d7cf1d5691417bc240f2e9d578e82e4_000_scissors.png,3,scissors,163,211,184,304,21,93,1953,416,416,0.0112853642751479
train_035735_jpg.rf.8b867416fe9ea2ef32bf9283fbd8d120_000_knife,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\035735_jpg.rf.8b867416fe9ea2ef32bf9283fbd8d120.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\035735_jpg.rf.8b867416fe9ea2ef32bf9283fbd8d120.txt,data\crops\train\train_035735_jpg.rf.8b867416fe9ea2ef32bf9283fbd8d120_000_knife.png,1,knife,188,180,226,239,38,59,2242,416,416,0.0129553439349112
train_035740_jpg.rf.1e8f7ac00528a1a25767bf68cc87c32a_000_wrench,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\035740_jpg.rf.1e8f7ac00528a1a25767bf68cc87c32a.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\035740_jpg.rf.1e8f7ac00528a1a25767bf68cc87c32a.txt,data\crops\train\train_035740_jpg.rf.1e8f7ac00528a1a25767bf68cc87c32a_000_wrench.png,4,wrench,232,159,269,216,37,57,2109,416,416,0.0121868065828402
train_035741_jpg.rf.974559f4da8102f7293747b74e5ca0d9_000_knife,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\035741_jpg.rf.974559f4da8102f7293747b74e5ca0d9.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\035741_jpg.rf.974559f4da8102f7293747b74e5ca0d9.txt,data\crops\train\train_035741_jpg.rf.974559f4da8102f7293747b74e5ca0d9_000_knife.png,1,knife,245,185,258,254,13,69,897,416,416,0.0051832932692307
train_035744_jpg.rf.bbe0c10d1b038717781a82c28ed54125_000_scissors,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\035744_jpg.rf.bbe0c10d1b038717781a82c28ed54125.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\035744_jpg.rf.bbe0c10d1b038717781a82c28ed54125.txt,data\crops\train\train_035744_jpg.rf.bbe0c10d1b038717781a82c28ed54125_000_scissors.png,3,scissors,160,165,213,251,53,86,4558,416,416,0.0263382951183431
train_035746_jpg.rf.488c913fecf554719907a6ca122df254_000_knife,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\035746_jpg.rf.488c913fecf554719907a6ca122df254.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\035746_jpg.rf.488c913fecf554719907a6ca122df254.txt,data\crops\train\train_035746_jpg.rf.488c913fecf554719907a6ca122df254_000_knife.png,1,knife,103,213,167,255,64,42,2688,416,416,0.0155325443786982
train_035753_jpg.rf.03e2c473fb6551674f73da9a82251e0f_000_scissors,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\035753_jpg.rf.03e2c473fb6551674f73da9a82251e0f.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\035753_jpg.rf.03e2c473fb6551674f73da9a82251e0f.txt,data\crops\train\train_035753_jpg.rf.03e2c473fb6551674f73da9a82251e0f_000_scissors.png,3,scissors,164,213,239,253,75,40,3000,416,416,0.0173354289940828
train_035756_jpg.rf.fa389812f1db86505dd02fc9b725b8c4_000_wrench,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\035756_jpg.rf.fa389812f1db86505dd02fc9b725b8c4.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\035756_jpg.rf.fa389812f1db86505dd02fc9b725b8c4.txt,data\crops\train\train_035756_jpg.rf.fa389812f1db86505dd02fc9b725b8c4_000_wrench.png,4,wrench,111,251,143,296,32,45,1440,416,416,0.0083210059171597
train_035757_jpg.rf.ab01b8d9a9e364471607bcb4e4b14976_000_wrench,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\035757_jpg.rf.ab01b8d9a9e364471607bcb4e4b14976.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\035757_jpg.rf.ab01b8d9a9e364471607bcb4e4b14976.txt,data\crops\train\train_035757_jpg.rf.ab01b8d9a9e364471607bcb4e4b14976_000_wrench.png,4,wrench,218,185,250,252,32,67,2144,416,416,0.0123890532544378
train_035760_jpg.rf.235848dff7d432238c91ded2246a1d74_000_scissors,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\035760_jpg.rf.235848dff7d432238c91ded2246a1d74.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\035760_jpg.rf.235848dff7d432238c91ded2246a1d74.txt,data\crops\train\train_035760_jpg.rf.235848dff7d432238c91ded2246a1d74_000_scissors.png,3,scissors,147,201,205,280,58,79,4582,416,416,0.0264769785502958
train_035764_jpg.rf.1b0bdd7d3976f9e9b3afa13474f45adb_000_scissors,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\035764_jpg.rf.1b0bdd7d3976f9e9b3afa13474f45adb.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\035764_jpg.rf.1b0bdd7d3976f9e9b3afa13474f45adb.txt,data\crops\train\train_035764_jpg.rf.1b0bdd7d3976f9e9b3afa13474f45adb_000_scissors.png,3,scissors,205,252,252,290,47,38,1786,416,416,0.0103203587278106
train_035768_jpg.rf.9dff1f652266261154f63913630b09cf_000_knife,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\035768_jpg.rf.9dff1f652266261154f63913630b09cf.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\035768_jpg.rf.9dff1f652266261154f63913630b09cf.txt,data\crops\train\train_035768_jpg.rf.9dff1f652266261154f63913630b09cf_000_knife.png,1,knife,168,183,228,221,60,38,2280,416,416,0.0131749260355029
train_035774_jpg.rf.5d8d786bd036923bf9881368f18e923d_000_wrench,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\035774_jpg.rf.5d8d786bd036923bf9881368f18e923d.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\035774_jpg.rf.5d8d786bd036923bf9881368f18e923d.txt,data\crops\train\train_035774_jpg.rf.5d8d786bd036923bf9881368f18e923d_000_wrench.png,4,wrench,259,167,279,220,20,53,1060,416,416,0.0061251849112426
train_035778_jpg.rf.8811cea0c610f2228958289c8757e2db_000_scissors,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\035778_jpg.rf.8811cea0c610f2228958289c8757e2db.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\035778_jpg.rf.8811cea0c610f2228958289c8757e2db.txt,data\crops\train\train_035778_jpg.rf.8811cea0c610f2228958289c8757e2db_000_scissors.png,3,scissors,164,110,239,153,75,43,3225,416,416,0.018635586168639
train_035789_jpg.rf.ad8b0ccc830cdd6586253cb05d1f1150_000_scissors,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\035789_jpg.rf.ad8b0ccc830cdd6586253cb05d1f1150.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\035789_jpg.rf.ad8b0ccc830cdd6586253cb05d1f1150.txt,data\crops\train\train_035789_jpg.rf.ad8b0ccc830cdd6586253cb05d1f1150_000_scissors.png,3,scissors,136,175,174,234,38,59,2242,416,416,0.0129553439349112
train_035791_jpg.rf.d0cd7b9f24910ad07b63cbf0599950c0_000_knife,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\035791_jpg.rf.d0cd7b9f24910ad07b63cbf0599950c0.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\035791_jpg.rf.d0cd7b9f24910ad07b63cbf0599950c0.txt,data\crops\train\train_035791_jpg.rf.d0cd7b9f24910ad07b63cbf0599950c0_000_knife.png,1,knife,266,168,296,241,30,73,2190,416,416,0.0126548631656804
train_035802_jpg.rf.55c41043a1f7ad026b5705b19815515e_000_knife,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\035802_jpg.rf.55c41043a1f7ad026b5705b19815515e.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\035802_jpg.rf.55c41043a1f7ad026b5705b19815515e.txt,data\crops\train\train_035802_jpg.rf.55c41043a1f7ad026b5705b19815515e_000_knife.png,1,knife,276,163,312,197,36,34,1224,416,416,0.0070728550295857
train_035803_jpg.rf.3c03f0e4e4baaec030a83ced34c38568_000_knife,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\035803_jpg.rf.3c03f0e4e4baaec030a83ced34c38568.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\035803_jpg.rf.3c03f0e4e4baaec030a83ced34c38568.txt,data\crops\train\train_035803_jpg.rf.3c03f0e4e4baaec030a83ced34c38568_000_knife.png,1,knife,310,174,335,242,25,68,1700,416,416,0.0098234097633136
train_035804_jpg.rf.492801febaa1df032512f01766d47e76_000_wrench,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\035804_jpg.rf.492801febaa1df032512f01766d47e76.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\035804_jpg.rf.492801febaa1df032512f01766d47e76.txt,data\crops\train\train_035804_jpg.rf.492801febaa1df032512f01766d47e76_000_wrench.png,4,wrench,138,225,176,278,38,53,2014,416,416,0.0116378513313609
train_035808_jpg.rf.e0393e1d9191cb2308c33c0bc2773229_000_scissors,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\035808_jpg.rf.e0393e1d9191cb2308c33c0bc2773229.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\035808_jpg.rf.e0393e1d9191cb2308c33c0bc2773229.txt,data\crops\train\train_035808_jpg.rf.e0393e1d9191cb2308c33c0bc2773229_000_scissors.png,3,scissors,138,247,180,309,42,62,2604,416,416,0.0150471523668639
train_035811_jpg.rf.3ca29d823e4a7e273619982902b9d5c4_000_knife,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\035811_jpg.rf.3ca29d823e4a7e273619982902b9d5c4.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\035811_jpg.rf.3ca29d823e4a7e273619982902b9d5c4.txt,data\crops\train\train_035811_jpg.rf.3ca29d823e4a7e273619982902b9d5c4_000_knife.png,1,knife,198,183,234,236,36,53,1908,416,416,0.0110253328402366
train_035820_jpg.rf.1dace3eee6558151f53f314b4cd80337_000_wrench,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\035820_jpg.rf.1dace3eee6558151f53f314b4cd80337.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\035820_jpg.rf.1dace3eee6558151f53f314b4cd80337.txt,data\crops\train\train_035820_jpg.rf.1dace3eee6558151f53f314b4cd80337_000_wrench.png,4,wrench,209,179,231,232,22,53,1166,416,416,0.0067377034023668
train_035823_jpg.rf.ecde6d2663d5370807d75270f899cd63_000_scissors,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\035823_jpg.rf.ecde6d2663d5370807d75270f899cd63.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\035823_jpg.rf.ecde6d2663d5370807d75270f899cd63.txt,data\crops\train\train_035823_jpg.rf.ecde6d2663d5370807d75270f899cd63_000_scissors.png,3,scissors,230,209,278,267,48,58,2784,416,416,0.0160872781065088
train_035825_jpg.rf.b74927e65e03c4a2c9353e8abd26764c_000_wrench,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\035825_jpg.rf.b74927e65e03c4a2c9353e8abd26764c.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\035825_jpg.rf.b74927e65e03c4a2c9353e8abd26764c.txt,data\crops\train\train_035825_jpg.rf.b74927e65e03c4a2c9353e8abd26764c_000_wrench.png,4,wrench,271,183,286,201,15,18,270,416,416,0.0015601886094674
train_035826_jpg.rf.f50d2e00a4ac06b52c6971b61dab99ec_000_knife,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\035826_jpg.rf.f50d2e00a4ac06b52c6971b61dab99ec.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\035826_jpg.rf.f50d2e00a4ac06b52c6971b61dab99ec.txt,data\crops\train\train_035826_jpg.rf.f50d2e00a4ac06b52c6971b61dab99ec_000_knife.png,1,knife,225,236,248,267,23,31,713,416,416,0.0041200536242603
train_035836_jpg.rf.6afeba3bc4fadd2d50843667dd6ca1af_000_knife,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\035836_jpg.rf.6afeba3bc4fadd2d50843667dd6ca1af.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\035836_jpg.rf.6afeba3bc4fadd2d50843667dd6ca1af.txt,data\crops\train\train_035836_jpg.rf.6afeba3bc4fadd2d50843667dd6ca1af_000_knife.png,1,knife,277,179,306,213,29,34,986,416,416,0.0056975776627218
train_035844_jpg.rf.3605125a3ce4463ae58eaee9c691e35d_000_wrench,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\035844_jpg.rf.3605125a3ce4463ae58eaee9c691e35d.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\035844_jpg.rf.3605125a3ce4463ae58eaee9c691e35d.txt,data\crops\train\train_035844_jpg.rf.3605125a3ce4463ae58eaee9c691e35d_000_wrench.png,4,wrench,136,217,189,240,53,23,1219,416,416,0.0070439626479289
